Course Code|Course Description|Grade|Pathway or Destination|Enrolment
TMW3E|Manufacturing Technology: Welding|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1074
TMW4E|Manufacturing Technology: Welding|Grade 12|Workplace Preparation (Grade 11 & 12 level)|576
TMY3C|Manufacturing Technology: Welding Technican|Grade 11|College Preparation (Grade 11 & 12 level)|495
TMY4C|Manufacturing Technology: Welding Technican|Grade 12|College Preparation (Grade 11 & 12 level)|210
TNA4Y|Electrician: Construction and Maintenance|Grade 12|Apprenticeship Program (Dual Credits)|108
TNC4T|Electrical Fundamentals|Grade 12|College Delivered (Dual Credits)|80
TND4T|Basic Electrical Installation|Grade 12|College Delivered (Dual Credits)|121
TNE4T|Initiation à l'électricité|Grade 12|College Delivered (Dual Credits)|14
TNF4T|Electrical Wiring|Grade 12|College Delivered (Dual Credits)|32
TNJ4T|Electrical Construction Skills Training|Grade 12|College Delivered (Dual Credits)|67
TNK4T|Electrical Installation|Grade 12|College Delivered (Dual Credits)|14
TNL4T|Electrician Trade Safety|Grade 12|College Delivered (Dual Credits)|67
TNN4T|Electrical Techniques - Theory|Grade 12|College Delivered (Dual Credits)|11
TNO4T|Electrical Techniques - Practical|Grade 12|College Delivered (Dual Credits)|11
TOA4T|Gerontology|Grade 12|College Delivered (Dual Credits)|19
TOB4T|Learning Through Play|Grade 12|College Delivered (Dual Credits)|85
TOC4C|Child Development and Gerontology: Child Development|Grade 12|College Preparation (Grade 11 & 12 level)|34
TOE4T|Child and Youth Worker|Grade 12|College Delivered (Dual Credits)|25
TOE4Y|Child and Youth Worker|Grade 12|Apprenticeship Program (Dual Credits)|50
TOF4T|Child Development|Grade 12|College Delivered (Dual Credits)|125
TOJ4C|Child Development and Gerontology|Grade 12|College Preparation (Grade 11 & 12 level)|1925
TOK4T|Children's Literature|Grade 12|College Delivered (Dual Credits)|28
TOL4Y|Child Development Practitioner|Grade 12|College Delivered (Dual Credits)|143
TOM4T|Early Childhood Educator High Scope|Grade 12|College Delivered (Dual Credits)|13
TON4Y|Educational Assistant|Grade 12|Apprenticeship Program (Dual Credits)|13
TOP4T|Child and Youth Practice|Grade 12|College Delivered (Dual Credits)|<10
TOQ4T|Early Childhood Education|Grade 12|College Delivered (Dual Credits)|184
TOR4T|Positive Child Guidance|Grade 12|College Delivered (Dual Credits)|17
TOT4T|Child Development II|Grade 12|College Delivered (Dual Credits)|15
TOV4T|Early Childhood Education II|Grade 12|College Delivered (Dual Credits)|14
TPD3M|Health Care: Dental Services|Grade 11|University/College Preparation (Grade 11 & 12 level)|13
TPD4M|Health Care: Dental Services|Grade 12|University/College Preparation (Grade 11 & 12 level)|16
TPE3E|Hairstyling and Aesthetics|Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
TPE4E|Hairstyling and Aesthetics|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
TPJ1O|Exploring Health Care|Grade 9|Open (Grade 9 - 12 level)|275
TPJ2O|Health Care|Grade 10|Open (Grade 9 - 12 level)|1001
TPJ3C|Health Care|Grade 11|College Preparation (Grade 11 & 12 level)|3054
TPJ3M|Health Care|Grade 11|University/College Preparation (Grade 11 & 12 level)|3231
TPJ4C|Health Care|Grade 12|College Preparation (Grade 11 & 12 level)|1052
TPJ4E|Health Care Support Services|Grade 12|Workplace Preparation (Grade 11 & 12 level)|220
TPJ4M|Health Care|Grade 12|University/College Preparation (Grade 11 & 12 level)|1360
TPO4C|Child Development and Gerontology|Grade 12|College Preparation (Grade 11 & 12 level)|66
TPT4M|Health Care: Therapy Services|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
TQC4T|Introductory Multimedia|Grade 12|College Delivered (Dual Credits)|18
TQH4T|Multimédia|Grade 12|College Delivered (Dual Credits)|12
TQL4T|Computer Skills - Communications Media|Grade 12|College Delivered (Dual Credits)|31
TRB4Y|General Machinist|Grade 12|Apprenticeship Program (Dual Credits)|15
TRC4Y|Industrial Mechanic Millwright|Grade 12|Apprenticeship Program (Dual Credits)|<10
TRD4Y|Metal Fabricator|Grade 12|Apprenticeship Program (Dual Credits)|<10
TRG4T|HVAC - Sheet Metal Fabrication|Grade 12|College Delivered (Dual Credits)|47
TRH4T|Basic Shop Practice|Grade 12|College Delivered (Dual Credits)|30
TRQ4T|Industrial Trades|Grade 12|College Delivered (Dual Credits)|61
TSA4T|Carpentry|Grade 12|College Delivered (Dual Credits)|13
TSA4Y|Carpentry|Grade 12|Apprenticeship Program (Dual Credits)|121
TSB4T|Plumbing|Grade 12|College Delivered (Dual Credits)|76
TSB4Y|Plumbing|Grade 12|Apprenticeship Program (Dual Credits)|44
TSC4T|Introducation to Residential Construction|Grade 12|College Delivered (Dual Credits)|11
TSD4T|Masonry|Grade 12|College Delivered (Dual Credits)|63
TSF4T|Construction Tools|Grade 12|College Delivered (Dual Credits)|13
TSG4T|Construction and Facilities Maintenance|Grade 12|College Delivered (Dual Credits)|37
TSJ4T|Plumbing Theory|Grade 12|College Delivered (Dual Credits)|16
TSK4T|Construction Basics|Grade 12|College Delivered (Dual Credits)|22
TSL4T|Introduction to Construction Trades|Grade 12|College Delivered (Dual Credits)|103
TSM4T|Plumbing Practical|Grade 12|College Delivered (Dual Credits)|16
TSN4T|Home Renovation - Safety|Grade 12|College Delivered (Dual Credits)|20
TSO4T|Scaffolding, Earthwork Barriers, and Controls|Grade 12|College Delivered (Dual Credits)|<10
TSP4T|Home Renovation Trade Skills|Grade 12|College Delivered (Dual Credits)|42
TSQ4T|Building Construction Techniques|Grade 12|College Delivered (Dual Credits)|101
TSR4T|Hand Tools and Safety of the Construction Industry|Grade 12|College Delivered (Dual Credits)|14
TST4T|Mathematics for Construction|Grade 12|College Delivered (Dual Credits)|78
TSV4T|Building Construction Codes and Standards|Grade 12|College Delivered (Dual Credits)|10
TSX4T|Construction Health, Safety Awareness|Grade 12|College Delivered (Dual Credits)|49
TSY4Y|Construction Craft Worker|Grade 12|Apprenticeship Program (Dual Credits)|57
TSZ4Y|Brick and Stone Mason|Grade 12|Apprenticeship Program (Dual Credits)|11
TTA3C|Transportation Technology: Auto Services|Grade 11|College Preparation (Grade 11 & 12 level)|1990
TTA4C|Transportation Technology: Auto Services|Grade 12|College Preparation (Grade 11 & 12 level)|1000
TTB3C|Transportation Technology: Auto Body|Grade 11|College Preparation (Grade 11 & 12 level)|908
TTB4C|Transportation Technology: Auto Body|Grade 12|College Preparation (Grade 11 & 12 level)|359
TTC4T|Introduction to Transportation Technology|Grade 12|College Delivered (Dual Credits)|<10
TTD4T|Truck and Coach Technician|Grade 12|College Delivered (Dual Credits)|19
TTD4Y|Truck and Coach Technician|Grade 12|Apprenticeship Program (Dual Credits)|25
TTE4Y|Automotive Service Technician|Grade 12|Apprenticeship Program (Dual Credits)|204
TTG4T|Engine Function and Design|Grade 12|College Delivered (Dual Credits)|29
TTH3C|Transportation Technology: Heavy Duty and Agricultural Equipment|Grade 11|College Preparation (Grade 11 & 12 level)|49
TTH4C|Transportation Technology: Heavy Duty and Agricultural Equipment|Grade 12|College Preparation (Grade 11 & 12 level)|47
TTI1O|Integrated Technologies|Grade 9|Open (Grade 9 - 12 level)|344
TTJ1O|Exploring Transportation Technology|Grade 9|Open (Grade 9 - 12 level)|1572
TTJ2O|Transportation Technology|Grade 10|Open (Grade 9 - 12 level)|19266
TTJ3C|Transportation Technology|Grade 11|College Preparation (Grade 11 & 12 level)|16307
TTJ3E|Transportation Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|222
TTJ3O|Transportation Technology: Vehicle Ownership|Grade 11|Open (Grade 9 - 12 level)|2964
TTJ4C|Transportation Technology|Grade 12|College Preparation (Grade 11 & 12 level)|7032
TTJ4E|Transportation Technology: Vehicle Maintenance|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1747
TTK4T|Motorcycle and Small Engine|Grade 12|College Delivered (Dual Credits)|16
TTL3C|Transportation Technology: Light Aircraft|Grade 11|College Preparation (Grade 11 & 12 level)|32
TTL4C|Transportation Technology: Light Aircraft|Grade 12|College Preparation (Grade 11 & 12 level)|<10
TTM4T|Automotive Basic Skills|Grade 12|College Delivered (Dual Credits)|47
TTO4Y|Heavy Duty Equipment Technician|Grade 12|Apprenticeship Program (Dual Credits)|<10
TTP4T|Technical Practices|Grade 12|College Delivered (Dual Credits)|61
TTQ4T|Technical Practices II|Grade 12|College Delivered (Dual Credits)|61
TTR4Y|Small Engine Technician|Grade 12|Apprenticeship Program (Dual Credits)|<10
TTS3C|Transportation Technology: Small Engine and Recreational Equipment|Grade 11|College Preparation (Grade 11 & 12 level)|862
TTS4C|Transportation Technology: Small Engine and Recreational Equipment|Grade 12|College Preparation (Grade 11 & 12 level)|263
TTT3C|Transportation Technology: Truck and Coach|Grade 11|College Preparation (Grade 11 & 12 level)|41
TTT4C|Transportation Technology: Truck and Coach|Grade 12|College Preparation (Grade 11 & 12 level)|<10
TTU4T|Introduction to theTrades - Marine and Small Powered Equipment|Grade 12|College Delivered (Dual Credits)|17
TTW4T|Aeronautics|Grade 12|College Delivered (Dual Credits)|19
TUA4T|Baking Techniques - Basic|Grade 12|College Delivered (Dual Credits)|25
TUB4T|Introduction to Baking|Grade 12|College Delivered (Dual Credits)|41
TUC4T|Arts culinaires - Pratique|Grade 12|College Delivered (Dual Credits)|73
TUD4Y|Baker|Grade 12|Apprenticeship Program (Dual Credits)|<10
TUE4T|Baking and Pastry|Grade 12|College Delivered (Dual Credits)|249
TUF4T|Baking Techniques|Grade 12|College Delivered (Dual Credits)|25
TUI4T|Culinary Techniques|Grade 12|College Delivered (Dual Credits)|51
TUS4T|Culinary Essentials|Grade 12|College Delivered (Dual Credits)|<10
TUX4T|Culinary Techniques II|Grade 12|College Delivered (Dual Credits)|<10
TVA4T|Kitchen Management One Chef|Grade 12|College Delivered (Dual Credits)|12
TVB4T|Kitchen Management|Grade 12|College Delivered (Dual Credits)|39
TVC4T|Basic Kitchen Production|Grade 12|College Delivered (Dual Credits)|31
TVD4T|Kitchen Production|Grade 12|College Delivered (Dual Credits)|18
TVE4T|Advanced Kitchen Production|Grade 12|College Delivered (Dual Credits)|13
TVF4T|Advanced Kitchen Production II|Grade 12|College Delivered (Dual Credits)|14
TWB4T|Cabinetmaker|Grade 12|College Delivered (Dual Credits)|<10
TWB4Y|Cabinetmaker|Grade 12|Apprenticeship Program (Dual Credits)|<10
TWJ3E|Custom Woodworking|Grade 11|Workplace Preparation (Grade 11 & 12 level)|6094
TWJ4E|Custom Woodworking|Grade 12|Workplace Preparation (Grade 11 & 12 level)|2231
TXA3E|Hairstyling and Aesthetics: Aesthetics|Grade 11|Workplace Preparation (Grade 11 & 12 level)|176
TXA4E|Hairstyling and Aesthetics: Aesthetics|Grade 12|Workplace Preparation (Grade 11 & 12 level)|74
TXB4T|Coiffure de base|Grade 12|College Delivered (Dual Credits)|12
TXC4T|Make-up Artistry and Applications|Grade 12|College Delivered (Dual Credits)|77
TXD4T|Body Treatments|Grade 12|College Delivered (Dual Credits)|<10
TXE4T|Hairstyling and Cutting Techniques|Grade 12|College Delivered (Dual Credits)|101
TXF4Y|Hairstylist|Grade 12|Apprenticeship Program (Dual Credits)|157
TXG4T|Introduction Spa Management|Grade 12|College Delivered (Dual Credits)|45
TXH3E|Hairstyling and Aesthetics: Hairstyling|Grade 11|Workplace Preparation (Grade 11 & 12 level)|512
TXH4E|Hairstyling and Aesthetics: Hairstyling|Grade 12|Workplace Preparation (Grade 11 & 12 level)|225
TXI4T|Make-Up|Grade 12|College Delivered (Dual Credits)|75
TXJ1O|Exploring Hairstyling and Aesthetics|Grade 9|Open (Grade 9 - 12 level)|1140
TXJ2O|Hairstyling and Aesthetics|Grade 10|Open (Grade 9 - 12 level)|7245
TXJ3E|Hairstyling and Aesthetics|Grade 11|Workplace Preparation (Grade 11 & 12 level)|6782
TXJ4E|Hairstyling and Aesthetics|Grade 12|Workplace Preparation (Grade 11 & 12 level)|2037
TXK4T|Manicures|Grade 12|College Delivered (Dual Credits)|108
TXL4T|Manicure Theory|Grade 12|College Delivered (Dual Credits)|17
TXM4T|Maquillage|Grade 12|College Delivered (Dual Credits)|60
TXP4T|Pedicures|Grade 12|College Delivered (Dual Credits)|18
TXS4T|Cosmétologie|Grade 12|College Delivered (Dual Credits)|<10
TXT4T|Pedicure Theory|Grade 12|College Delivered (Dual Credits)|<10
TXU4T|Nail Technology|Grade 12|College Delivered (Dual Credits)|24
TXV4T|Hand Anatomy, Physiology and Care|Grade 12|College Delivered (Dual Credits)|13
TYA4T|Domestic Animal Science|Grade 12|College Delivered (Dual Credits)|13
TYB4T|Animal Grooming|Grade 12|College Delivered (Dual Credits)|13
TZA4T|Precision Machining|Grade 12|College Delivered (Dual Credits)|11
TZB4Y|Refrigeration and Air Conditioning Systems Mechanics|Grade 12|Apprenticeship Program (Dual Credits)|<10
TZE4T|Arboriculture/Chainsaw Practices|Grade 12|College Delivered (Dual Credits)|40
TZF4T|Instrumentation|Grade 12|College Delivered (Dual Credits)|<10
TZG4T|Gas fitting, Pipe Fitting and Sheet Metal|Grade 12|College Delivered (Dual Credits)|14
TZW4T|Coupage et de brasage|Grade 12|College Delivered (Dual Credits)|10
